,Listed Count,Location,Name,Retweet at,Time,Time Zone,Tweet
2155,9,"""saratoga ny","""pizzarory1""",null,01:47:01,null,"['Now', 'a', 'goat', 'is', 'killed', 'in', 'the', 'middle', 'of', 'a', 'restaurant', 'while', 'people', 'are', 'eating', 'then', 'it', 's', 'taken', 'out', 'What', 'is', 'going', 'on', 'TheLeftovers']"
2156,11,"""Marlborough, MA","""Dr_Straker""",null,01:47:02,"""Eastern Time (US & Canada)""","['TheLeftovers', 'really', 'ratcheting', 'up', 'the', 'WTF', 'this', 'season']"
2157,1,"""Pittsburgh, PA","""jaimetracks""",null,01:47:03,"""Eastern Time (US & Canada)""","['Wtf', 'That', 'goat', 'didn', 't', 'hurt', 'anybody', 'I', 'm', 'really', 'mad', 'right', 'now', 'AnimalRights', 'TheLeftovers']"
2158,2,nul,"""sweatpeapolitic""",null,01:47:04,null,"['RT', 'BrandonAmbro', 'Raise', 'your', 'hand', 'if', 'you', 're', 'screaming', 'DON', 'T', 'DO', 'IT', 'JOHN', 'at', 'the', 'TV', 'right', 'now', 'TheLeftovers']"
2159,53,"""Jackson, MS & Detroit, MI","""Soulrific""",null,01:47:06,"""Central Time (US & Canada)""","['I', 'm', 'so', 'lost', 'TheLeftovers']"
2160,3,"""LA","""pqpstarks""",null,01:47:08,"""Brasilia""","['RT', 'boxdeseries', 'J\xc3', 'assistimos', '\xc3', 'estreia', 'de', 'TheLeftovers\xe2', 'E', 'realmente', 'mudou', 'tudo', 'http', 't', 'co', 'UkmeigcZZV', 'http', 't', 'co', '5tOdH6xOLw']"
2161,12,"""ioooooowa","""leirariel450""",null,01:47:08,"""Central Time (US & Canada)""","['just', 'a', 'nightly', 'trip', 'to', 'feed', 'the', 'weirdo', 'with', 'the', 'bucket', 'TheLeftovers']"
2162,19,"""lua luque","""sangstwer""",null,01:47:09,"""Brasilia""","['RT', 'Variety', 'TheLeftovers', 'creators', 'talk', 'challenging', 'the', 'audience', 'in', 'season', '2', 'premiering', 'tonight', 'http', 't', 'co', 'NsjXmhE8gL', 'http', 't', 'co', 'm38Qgm\xe2']"
2163,0,nul,"""Danielmb103""",null,01:47:09,"""Central Time (US & Canada)""","['What', 'is', 'going', 'on', 'TheLeftovers', 'confused']"
2164,5,"""Albany, New York","""JProfessor""",null,01:47:11,"""Eastern Time (US & Canada)""","['RT', 'RealSteeleCity', 'You', 'know', 'your', 'town', 'is', 'screwed', 'up', 'when', 'a', 'spontaneous', 'ritual', 'goat', 'sacrifice', 'in', 'the', 'middle', 'of', 'a', 'diner', 'doesn', 't', 'faze', 'anybody\xe2']"
2165,13,"""Sandy Springs, GA","""blgibbs6""",null,01:47:16,"""Eastern Time (US & Canada)""","['RT', 'theREAL_AndrewK', 'This', 'dude', 'just', 'killed', 'a', 'goat', 'in', 'a', 'Denny', 's', 'and', 'no', 'one', 'did', 'anything', 'TheLeftovers']"
2166,1,"""Orange, CA","""sethcohems""",null,01:47:17,"""Greenland""","['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
2167,21,"""New York","""theonlykeenan""",null,01:47:17,null,"['RT', 'Variety', 'TheLeftovers', 'creators', 'talk', 'challenging', 'the', 'audience', 'in', 'season', '2', 'premiering', 'tonight', 'http', 't', 'co', 'NsjXmhE8gL', 'http', 't', 'co', 'm38Qgm\xe2']"
2168,21,"""New York","""theonlykeenan""",null,01:47:18,null,"['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2169,2,"""Indianapolis, IN","""BigChiefBuckeye""",null,01:47:18,"""Eastern Time (US & Canada)""","['What', 'The', 'F', 'TheLeftovers']"
2170,5,"""Off The Wall","""mynamehavchrist""",null,01:47:19,"""Central Time (US & Canada)""","['We', 'all', 'would', 'like', 'to', 'know', 'TheLeftovers', 'https', 't', 'co', 'JxbIgmc8Md']"
2171,13,"""Sandy Springs, GA","""blgibbs6""",null,01:47:19,"""Eastern Time (US & Canada)""","['Retweeted', 'Andrew', 'Kinloch', 'theREAL_AndrewK', 'n', 'nThis', 'dude', 'just', 'killed', 'a', 'goat', 'in', 'a', 'Denny', 's', 'and', 'no', 'one', 'did', 'anything', 'TheLeftovers']"
2172,12,"""ioooooowa","""leirariel450""",null,01:47:21,"""Central Time (US & Canada)""","['RT', 'JustinCapera', 'Texas', 'life', 'I', 'guess', 'TheLeftovers']"
2173,5,"""Pittsburgh, Pa","""ThriftyYinzr""",null,01:47:23,null,"['TheLeftovers', 'I', 'can', 't', 'even', 'watch', 'this', 'garbage', 'disposal', 'bullshit', 'scene', 'no']"
2174,0,nul,"""OrregoAnnmarie""",null,01:47:24,null,"['Once', 'again', 'ladies', 'and', 'gentlemen', 'if', 'you', 'know', 'this', 'show', 's', 'nature', 'you', 'aren', 't', 'getting', 'any', 'answers', 'TheLeftovers']"
2175,2,nul,"""sweatpeapolitic""",null,01:47:23,null,"['RT', 'HailToTheK', 'They', 'just', 'slaughtered', 'a', 'goat', 'in', 'the', 'middle', 'of', 'the', 'restaurant', 'Miracle', 'is', 'a', 'very', 'strange', 'town', 'TheLeftovers']"
2176,11,"""Los Angeles / London","""dominicburgess""",null,01:47:24,null,"['RT', 'BrandonAmbro', 'Dr', 'Goodheart', 'For', 'real', 'For', 'real', 'TheLeftovers']"
2177,12,"""DFW Area, Texas","""medpepper""",null,01:47:27,"""Central Time (US & Canada)""","['TheLeftovers', 'That', 'cricket', 'is', 'gonna', 'get', 'his', 'ass']"
2178,35,"""Contagem - MG","""wolfiecine""",null,01:47:29,"""Brasilia""","['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2179,19,"""Miracle, Texas","""LeftoversDaily""",null,01:47:29,null,"['I', 'm', 'seeing', 'so', 'many', 'parallels', 'between', 'the', 'Murphy', 'family', 'and', 'the', 'Garvey', 'family', 'TheLeftovers']"
2180,49,"""Connecticut","""indoob""",null,01:47:30,null,"['I', 'nearly', 'scooted', 'completely', 'off', 'my', 'seat', 'with', 'anxiety', 'that', 'whole', 'drain', 'scene', 'TheLeftovers']"
2181,11,"""Venice, CA","""jamesjgutierrez""",null,01:47:34,"""Pacific Time (US & Canada)""","['If', 'anyone', 'watches', 'TheLeftovers', 'tonight', 'let', 'me', 'know', 'if', 'it', 'still', 'sucks']"
2182,3,"""Alabama ","""camsbffIfOnly""",null,01:47:34,null,"['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2183,40,nul,"""SOAFanForever""",null,01:47:35,"""Atlantic Time (Canada)""","['RT', 'katalinav', 'What', 'Is', 'Going', 'On', 'TheLeftovers']"
2184,98,"""Louisiana, USA","""cynth1977""",null,01:47:36,null,"['RT', 'CNN', 'Tonight', 'sees', 'the', 'premieres', 'of', 'homeland', 'theleftovers', 'and', 'theaffair', 'Will', 'you', 'be', 'watching', 'http', 't', 'co', 'OLWnVsThoH', 'http', 't', 'co', 'jCl\xe2']"
2185,0,"""WI","""rsqmumww""",null,01:47:37,null,"['WTF', 'TheLeftovers', 'I', 'm', 'lost', 'Where', 'is', 'last', 'season', 's', 'storyline']"
2186,18,"""Central Perk","""justgowithit211""",null,01:47:37,"""Eastern Time (US & Canada)""","['RT', 'LeftoversDaily', 'I', 'm', 'seeing', 'so', 'many', 'parallels', 'between', 'the', 'Murphy', 'family', 'and', 'the', 'Garvey', 'family', 'TheLeftovers']"
2187,0,"""42.3581° N, 71.0636° W","""AmyAmieAimee""",null,01:47:41,"""Eastern Time (US & Canada)""","['OMG', 'Mark', 'Linn', 'Baker', 'Now', 'this', 'is', 'just', 'plain', 'trippy', 'TheLeftovers']"
2188,65,"""TENNESSEE","""_Thundercleese""",null,01:47:41,"""Central Time (US & Canada)""","['TheLeftovers', 'Creepy', 'ass', 'Pastor', 'Matt', 'from', 'Mapleton', 'that', 'wrote', 'the', 'gossip', 'blog']"
2189,12,"""ioooooowa","""leirariel450""",null,01:47:42,"""Central Time (US & Canada)""","['ugh', 'no', 'he', 'didn', 't', 'mail', 'your', 'insane', 'letter', 'TheLeftovers']"
2190,4,nul,"""FollowMsMiMi""",null,01:47:42,"""Quito""","['So', 'no', 'one', 'flinched', 'at', 'the', 'goat', 'being', 'slaughtered', 'Hmmm', 'TheLeftovers']"
2191,1,"""Mexico","""jennifer_amd""",null,01:47:43,null,"['RT', 'Variety', 'TheLeftovers', 'creators', 'talk', 'challenging', 'the', 'audience', 'in', 'season', '2', 'premiering', 'tonight', 'http', 't', 'co', 'NsjXmhE8gL', 'http', 't', 'co', 'm38Qgm\xe2']"
2192,5,"""São Paulo, Brazil","""souzaeber""",null,01:47:43,"""Brasilia""","['S\xc3\xb3', 'no', 'aguardo', 'TheLeftovers']"
2193,1,"""Mexico","""jennifer_amd""",null,01:47:44,null,"['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
2194,6,nul,"""ChantalLisette""",null,01:47:44,"""Atlantic Time (Canada)""","['Nah', 'that', 's', 'Eddie', 'Winslow', 'from', 'Urkel', 's', 'Show', 'TheLeftovers', 'https', 't', 'co', 'LXrHENXr3c']"
2195,2,"""New York","""AponteJsmoove""",null,01:47:45,null,"['Ok', 'seriously', 'whose', 'this', 'dude', 'TheLeftovers']"
2196,3,nul,"""mangacoconut""","""TheLeftoversHBO""",01:47:47,null,"['TheLeftoversHBO', 'esperando', 'la', 'SegundaTemporada', 'de', 'esta', 'locura', 'encantadora', 'y', 'a', 'la', 'vez', 'Bizarra', 'que', 'me', 'enloquece', 'TheLeftovers']"
2197,1,"""Mexico","""jennifer_amd""",null,01:47:47,null,"['RT', 'TheLeftoversHBO', 'WelcomeToMiracle', 'n', 'n', 'TheLeftovers', 'begins', 'now', 'on', 'HBO', 'http', 't', 'co', 'J4P1Rqtzlc']"
2198,53,"""Texas","""SwampOfBoredom""",null,01:47:48,"""Central Time (US & Canada)""","['Where', 'does', 'Tower', 'Jesus', 'go', 'to', 'the', 'bathroom', 'TheLeftovers']"
2199,12,"""ioooooowa","""leirariel450""",null,01:47:48,"""Central Time (US & Canada)""","['RT', 'theREAL_AndrewK', 'This', 'dude', 'just', 'killed', 'a', 'goat', 'in', 'a', 'Denny', 's', 'and', 'no', 'one', 'did', 'anything', 'TheLeftovers']"
2200,5,"""Brampton, ON","""IshLoVeSTV""",null,01:47:54,"""Eastern Time (US & Canada)""","['Finally', 'Nora', 'The', 'Garveys', 'TheLeftovers']"
2201,0,"""RJ, Rio de Janeiro","""fromsomeland""",null,01:47:59,"""Brasilia""","['RT', 'TheLeftoversHBO', 'WelcomeToMiracle', 'n', 'n', 'TheLeftovers', 'begins', 'now', 'on', 'HBO', 'http', 't', 'co', 'J4P1Rqtzlc']"
2202,1,nul,"""deckerlee855""",null,01:48:00,null,"['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2203,9,"""saratoga ny","""pizzarory1""",null,01:48:05,null,"['And', 'a', 'cricket', 'is', 'in', 'the', 'house', 'which', 'no', 'one', 'can', 'find', 'are', 'these', 'all', 'clues', 'or', 'just', 'something', 'to', 'scramble', 'my', 'brains', 'TheLeftovers']"
2204,12,"""In the Land of Chocolate, PA","""Craftybeotch""",null,01:48:07,"""Eastern Time (US & Canada)""","['I', 'am', 'so', 'fucking', 'lost', 'TheLeftovers']"
2205,9,nul,"""welgort""",null,01:48:08,"""Santiago""","['RT', 'Variety', 'TheLeftovers', 'creators', 'talk', 'challenging', 'the', 'audience', 'in', 'season', '2', 'premiering', 'tonight', 'http', 't', 'co', 'NsjXmhE8gL', 'http', 't', 'co', 'm38Qgm\xe2']"
2206,9,nul,"""welgort""",null,01:48:10,"""Santiago""","['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
2207,2,"""New York NY","""softinside10""",null,01:48:11,"""Eastern Time (US & Canada)""","['Lol', 'that', 'cricket', 'sound', 'is', 'going', 'to', 'drive', 'that', 'man', 'crazy', 'TheLeftovers']"
2208,9,nul,"""welgort""",null,01:48:13,"""Santiago""","['RT', 'TheLeftoversHBO', 'WelcomeToMiracle', 'n', 'n', 'TheLeftovers', 'begins', 'now', 'on', 'HBO', 'http', 't', 'co', 'J4P1Rqtzlc']"
2209,25,"""Toronto, Ontario, Canada","""JackCox""",null,01:48:15,"""Eastern Time (US & Canada)""","['Justin', 'Theroux', 'sighted', 'TheLeftovers']"
2210,49,"""Connecticut","""indoob""",null,01:48:16,null,"['RT', 'medpepper', 'TheLeftovers', 'That', 'cricket', 'is', 'gonna', 'get', 'his', 'ass']"
2211,9,"""Keene, New Hampshire","""ProfMatte""",null,01:48:17,"""Eastern Time (US & Canada)""","['I', 'constantly', 'continue', 'to', 'say', 'what', 'the', 'fuck', 'while', 'watching', 'theleftovers', 'riveting', 'HBO', 'TheLeftoversHBO']"
2212,9,nul,"""welgort""",null,01:48:17,"""Santiago""","['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2213,142,"""New York City & Brooklyn","""elvainadine""",null,01:48:20,"""Eastern Time (US & Canada)""","['Tonally', 'that', 'is', 'It', 's', 'suggestive', 'of', 'long', 'spaces', 'to', 'lose', 'your', 'self', 'in', 'things', 'twisted', 'out', 'of', 'whack', 'Ennui', 'A', 'disconnect', 'TheLeftovers']"
2214,60,"""Chicago, IL","""WaterCoolerCon_""",null,01:48:21,"""Pacific Time (US & Canada)""","['Just', 'another', 'episode', 'of', 'TheLeftovers', 'Problem', 'is', 'you', 'can', 't', 'turn', 'away', 'https', 't', 'co', 'TrY74uZ8I2']"
2215,54,"""Somewhere shuffling the deck ","""Still_Birdy""",null,01:48:25,"""Eastern Time (US & Canada)""","['This', 'just', 'wouldn', 't', 'be', 'The', 'Leftovers', 'if', 'you', 'weren', 't', 'confused', 'as', 'fuck', 'TheLeftovers', 'DemLeftovers']"
2216,7,"""SW Connecticut","""CjF_NC""",null,01:48:25,"""Eastern Time (US & Canada)""","['Enrique', 'is', 'apparently', 'in', 'charge', 'of', 'cleaning', 'up', 'goat', 'n', 'TheLeftovers']"
2217,9069,"""New York City","""brianstelter""",null,01:48:26,"""Eastern Time (US & Canada)""","['RT', 'BuzzFeedEnt', 'Get', 'Ready', 'For', 'A', 'Very', 'Different', 'Season', 'of', 'TheLeftovers', 'http', 't', 'co', 'KjNdrtcXgV', 'via', 'KateAurthur', 'http', 't', 'co', 'S6EFuMcAIV']"
2218,130,"""Baltimore, MD","""BrandonAmbro""",null,01:48:27,"""Eastern Time (US & Canada)""","['You', 'better', 'now', 'walk', 'around', 'Miracle', 'at', 'night', 'without', 'a', 'wristband', 'TheLeftovers', 'TheLeftoversHBO']"
2219,17,"""Running through the Omega 4 Relay with my woes","""DMGilchrist""",null,01:48:30,"""Central Time (US & Canada)""","['They', 'tazed', 'the', 'shot', 'out', 'of', 'old', 'girl', 'TheLeftovers']"
2220,0,nul,"""franky_cooper""",null,01:48:30,null,"['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2221,7,"""Mississauga, Ontario","""OffrediBrittany""",null,01:48:32,null,"['Lol', 'creepy', 'arson', 'man', 'looked', 'enamoured', 'of', 'Justin', 'theroux', 's', 'beauty', 'TheLeftovers']"
2222,60,"""Chicago, IL","""WaterCoolerCon_""",null,01:48:33,"""Pacific Time (US & Canada)""","['RT', 'Dr_Straker', 'TheLeftovers', 'really', 'ratcheting', 'up', 'the', 'WTF', 'this', 'season']"
2223,53,"""Texas","""SwampOfBoredom""",null,01:48:34,"""Central Time (US & Canada)""","['You', 'know', 'it', 's', 'fiction', 'A', 'white', 'girl', 'got', 'tasered', 'by', 'the', 'police', 'and', 'the', 'black', 'guy', 'rode', 'by', 'safely', 'TheLeftovers']"
2224,6,"""Concrete Jungle","""InbalChaikin""",null,01:48:36,"""Atlantic Time (Canada)""","['Where', 'fore', 'are', 'thou', 'Justin', 'TheLeftovers']"
2225,6,"""Houston","""HailToTheK""",null,01:48:37,"""Central Time (US & Canada)""","['Not', 'even', 'surprised', 'that', 'the', 'police', 'are', 'awful', 'here', 'I', 'can', 't', 'believe', 'they', 'didn', 't', 'shoot', 'that', 'woman', 'tbh', 'TheLeftovers']"
2226,3,nul,"""JustinCapera""",null,01:48:38,null,"['RT', 'leirariel450', 'ugh', 'no', 'he', 'didn', 't', 'mail', 'your', 'insane', 'letter', 'TheLeftovers']"
2227,49,"""NYC","""tdelucci""",null,01:48:41,"""Eastern Time (US & Canada)""","['The', 'real', 'mystery', 'of', 'TheLeftovers', 'Why', 'is', 'everyone', 'always', 'watching', 'Perfect', 'Strangers']"
2228,91,"""Los Angeles","""mccabeagent""",null,01:48:41,"""Pacific Time (US & Canada)""","['I', 'm', 'giving', 'TheLeftovers', 'another', 'chance', 'but', 'WTF', 'on', 'that', 'beginning', 'TheLeftoversHBO', 'doesn', 't', 'inspire', 'confidence']"
2229,3,nul,"""_guileerme""",null,01:48:42,"""Brasilia""","['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
2230,17,"""Running through the Omega 4 Relay with my woes","""DMGilchrist""",null,01:48:44,"""Central Time (US & Canada)""","['They', 'tazed', 'the', 'shit', 'out', 'of', 'old', 'girl', 'TheLeftovers']"
2231,2,"""Brooklyn, New York ","""Sdrawkcabsocram""",null,01:48:46,"""Quito""","['If', 'anyone', 'would', 'fake', 'a', 'departure', 'I', 'thought', 'it', 'would', 'be', 'Bronson', 'Pinchot', 'TheLeftovers']"
2232,13,"""Los Angeles ","""Jazz_minBrown""","""SwampOfBoredom""",01:48:46,"""Pacific Time (US & Canada)""","['SwampOfBoredom', 'RIGHT', 'I', 'wonder', 'if', 'he', 'pees', 'in', 'the', 'bucket', 'and', 'Michael', 'dumps', 'it', 'out', 'for', 'him', 'jo_adepo', 'TheLeftovers']"
2233,2,"""Pittsburgh","""RealSteeleCity""",null,01:48:50,"""Eastern Time (US & Canada)""","['Well', 'at', 'least', 'the', 'cops', 'in', 'this', 'town', 'seem', 'lovely', 'Probably', 'better', 'than', 'the', 'firefighters', 'though', 'to', 'be', 'honest', 'TheLeftovers']"
2234,5,"""Fairburn, GA","""lesaine""",null,01:48:53,"""Eastern Time (US & Canada)""","['RT', 'BrandonAmbro', 'Raise', 'your', 'hand', 'if', 'you', 're', 'screaming', 'DON', 'T', 'DO', 'IT', 'JOHN', 'at', 'the', 'TV', 'right', 'now', 'TheLeftovers']"
2235,3,"""New York","""jape_man""",null,01:48:55,null,"['RT', 'JSticia', 'I', 'feel', 'like', 'it', 's', 'the', 'TheLeftovers', 'in', 'this', 'office', 'except', 'we', 're', 'all', 'really', 'happy', 'now', 'saltumolo', '10', '14', 'itwontbelongnow']"
2236,1,"""Conway, South Carolina","""SweetCharity81""",null,01:48:58,"""Hawaii""","['Steven', 'Williams', 'TheLeftovers']"
2237,0,nul,"""KevCarrollFans""",null,01:48:59,"""Eastern Time (US & Canada)""","['The', 'town', 'of', 'Miracle', 'is', 'nuts', 'What', 's', 'going', 'on', 'here', 'I', 'm', 'definitely', 'intrigued', 'TheLeftoversHBO', 'axismundi', 'theleftovers', 'kevincarroll']"
2238,7,"""Brooklyn, NY","""s3nsitiv3_D""",null,01:48:59,"""Quito""","['Ddad', 'deer', 'in', 'Mapleton', 'and', 'dead', 'goats', 'in', 'Miracle', 'TheLeftovers', 'wtfmoment']"
2239,9,"""Wisconsin","""BadgrGrl21""",null,01:49:00,null,"['Rick', 'and', 'Daryl', 'would', 'enjoy', 'laying', 'down', 'the', 'law', 'in', 'Miracle', 'twd', 'TheLeftovers']"
2240,3,"""Behind you.","""hawtwyre""",null,01:49:02,"""Eastern Time (US & Canada)""","['Okay', 'I', 'm', 'already', 'a', 'nervous', 'wreck', 'TheLeftOvers']"
2241,7,nul,"""Flaviaa_Costa""",null,01:49:02,"""Central America""","['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
2242,8,"""Kingwood, TX","""DaleyReview""",null,01:49:03,null,"['TheLeftovers', 'Michael', 'the', 'friendly', 'neighborhood', 'food', 'delivery', 'guy']"
2243,25,"""Toronto, Ontario, Canada","""JackCox""",null,01:49:06,"""Eastern Time (US & Canada)""","['RT', 'SwampOfBoredom', 'You', 'know', 'it', 's', 'fiction', 'A', 'white', 'girl', 'got', 'tasered', 'by', 'the', 'police', 'and', 'the', 'black', 'guy', 'rode', 'by', 'safely', 'TheLeftovers']"
2244,11,"""Deep within the rabbit hole..","""Lucid_Dragon""",null,01:49:06,"""Central Time (US & Canada)""","['I', 'm', 'too', 'drunk', 'to', 'keep', 'up', 'with', 'this', 'crazy', 'show', 'I', 'm', 'done', 'TheLeftovers']"
2245,306,""" NYC","""msmarypryor""",null,01:49:08,"""Quito""","['The', 'earnest', 'young', 'man', 'gone', 'end', 'up', 'dead', 'TheLeftovers']"
2246,49,"""Connecticut","""indoob""",null,01:49:09,null,"['I', 'forgot', 'to', 'turn', 'the', 'volume', 'back', 'up', 'after', 'the', 'garbage', 'disposal', 'scene', 'TheLeftovers']"
2247,21,"""Houston, TX ","""kmcorder""","""Dyls13""",01:49:10,"""Central Time (US & Canada)""","['Dyls13', 'NOAH', 'TheLeftovers']"
2248,0,"""Westampton, New Jersey","""tonyshilling""",null,01:49:11,"""Quito""","['RT', 'TheLeftoversHBO', 'WelcomeToMiracle', 'n', 'n', 'TheLeftovers', 'begins', 'now', 'on', 'HBO', 'http', 't', 'co', 'J4P1Rqtzlc']"
2249,4,"""Bogotá","""RosaArq""",null,01:49:13,null,"['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
2250,2,"""Colchester","""ASHKKLEY""",null,01:49:18,null,"['So', 'confusing', 'I', 'know', 'it', 'will', 'make', 'sense', 'eventually', 'miracle', 'TheLeftovers']"
2251,12,"""ioooooowa","""leirariel450""",null,01:49:21,"""Central Time (US & Canada)""","['hmmm', 'it', 's', 'not', 'often', 'we', 'see', 'a', 'black', 'officer', 'taze', 'a', 'white', 'person', 'justsaying', 'TheLeftovers']"
2252,1,"""Scottsdale, AZ","""Dyls13""",null,01:49:22,"""Pacific Time (US & Canada)""","['RT', 'kmcorder', 'Dyls13', 'NOAH', 'TheLeftovers']"
2253,13,"""space","""universeofsean""",null,01:49:24,"""Eastern Time (US & Canada)""","['RT', 'Variety', 'TheLeftovers', 'creators', 'talk', 'challenging', 'the', 'audience', 'in', 'season', '2', 'premiering', 'tonight', 'http', 't', 'co', 'NsjXmhE8gL', 'http', 't', 'co', 'm38Qgm\xe2']"
2254,74,"""West Palm Beach, Florida","""kenseysmom""",null,01:49:31,"""Eastern Time (US & Canada)""","['RT', 'DaleyReview', 'TheLeftovers', 'totally', 'normal', 'If', 'this', 'guy', 'didn', 't', 'slaughter', 'his', 'goat', 'here', 'then', 'where', 'should', 'he']"
2255,8,"""snapchat: wlfthais","""sincehood""",null,01:49:36,"""Brasilia""","['RT', 'maxcarver', 'Can', 't', 'wait', 'to', 'get', 'home', 'so', 'I', 'can', 'watch', 'TheLeftovers', 'on', 'hbo', 'Miracle', 'FrostTwins4Lyfe']"
2256,60,"""Chicago, IL","""WaterCoolerCon_""",null,01:49:36,"""Pacific Time (US & Canada)""","['There', 'are', 'never', 'any', 'answers', 'https', 't', 'co', 'fw3P7sSfkb']"
2257,17,"""London","""pablomartinsalg""",null,01:49:36,"""London""","['Un', 'placer', 'volver', 'a', 'verte', 'de', 'nuevo', 'Jill', 'Garvey', 'TheLeftovers']"
2258,3,"""Montreal","""alexandra_cola""",null,01:49:38,"""Quito""","['MVP', 'of', 'this', 'episode', 'That', 'baby', 'in', 'the', 'opening', 'sequence', 'Mostly', 'because', 'I', 'didn', 't', 'care', 'about', 'any', 'of', 'the', 'new', 'characters', 'TheLeftovers']"
2259,74,"""West Palm Beach, Florida","""kenseysmom""",null,01:49:38,"""Eastern Time (US & Canada)""","['RT', 'DaleyReview', 'TheLeftovers', 'preachers', 'gotta', 'preach', 'mattjamison']"
2260,1,nul,"""LezamaNayeli""",null,01:49:40,null,"['RT', 'imarioruiz', 'Basada', 'en', 'una', 'novela', 'donde', 'el', 'mismo', 'autor', 'colabor\xc3\xb3', 'con', 'un', 'capitulo', 'TheLeftovers', 'http', 't', 'co', 'chlTP2TfrX', '2a', 'temp', 'este', 'domin\xe2']"
